customerID,Cluster_Tenure,SegmentName_Tenure
3374-LXDEV,1,Very New
4072-IPYLT,3,New
7167-PCEYD,2,Long-term
4936-YPJNK,1,Very New
1580-BMCMR,3,New
4817-KEQSP,2,Long-term
6408-WHTEF,2,Long-term
9251-AWQGT,0,Established
8749-CLJXC,1,Very New
7989-VCQOH,3,New
5049-GLYVG,1,Very New
4199-QHJNM,2,Long-term
8882-TLVRW,2,Long-term
5883-GTGVD,3,New
5135-GRQJV,2,Long-term
2384-OVPSA,0,Established
1371-WEPDS,0,Established
3580-GICBM,2,Long-term
4817-QRJSX,1,Very New
9730-DRTMJ,3,New
4686-UXDML,3,New
3349-ANQNH,2,Long-term
2398-YPMUR,1,Very New
0932-YIXYU,0,Established
7480-SPLEF,2,Long-term
7636-XUHWW,1,Very New
1431-CYWMH,3,New
5937-EORGB,1,Very New
6349-JDHQP,0,Established
5539-HIVAK,3,New
5847-MXBEO,3,New
9985-MWVIX,1,Very New
4583-PARNH,3,New
1116-FRYVH,0,Established
1421-HCERK,3,New
9633-XQABV,1,Very New
0716-BQNDX,2,Long-term
1265-XTECC,2,Long-term
1183-CANVH,3,New
1972-XMUWV,2,Long-term
8679-LZBMD,0,Established
3407-JMJQQ,2,Long-term
6252-DFGTK,0,Established
1539-LNKHM,1,Very New
8645-KOMJQ,2,Long-term
0289-IVARM,3,New
9761-XUJWD,1,Very New
4057-FKCZK,2,Long-term
4291-TPNFG,2,Long-term
6087-YPWHO,2,Long-term
3090-QFUVD,1,Very New
2237-ZFSMY,0,Established
1722-LDZJS,0,Established
1818-ESQMW,3,New
4871-JTKJF,1,Very New
1415-YFWLT,1,Very New
7401-RUBNK,3,New
0506-YLVKJ,0,Established
8661-BOYNW,2,Long-term
6711-VTNRE,3,New
4815-GBTCD,1,Very New
2805-AUFQN,3,New
0980-PVMRC,0,Established
7233-DRTRF,2,Long-term
3500-RMZLT,1,Very New
3873-NFTGI,1,Very New
1162-ECVII,2,Long-term
7048-GXDAY,0,Established
8571-ZCMCX,0,Established
1169-WCVAK,3,New
4548-SDBKE,1,Very New
8066-POXGX,1,Very New
7129-CAKJW,3,New
8695-ARGXZ,3,New
3570-YUEKJ,0,Established
4143-OOBWZ,1,Very New
1555-HAPSU,2,Long-term
1697-NVVGY,3,New
7854-EKTJL,1,Very New
8464-EETCQ,2,Long-term
2419-FSORS,2,Long-term
8132-YPVBX,1,Very New
9102-IAYHT,3,New
6754-LZUKA,2,Long-term
3422-LYEPQ,1,Very New
8099-MZPUJ,0,Established
0787-LHDYT,3,New
2642-DTVCO,1,Very New
0374-IOEGQ,1,Very New
4361-JEIVL,1,Very New
3197-NNYNB,2,Long-term
3396-DKDEL,2,Long-term
1752-OZXFY,2,Long-term
9066-QRSDU,2,Long-term
9112-WSNPU,3,New
9867-NNXLC,3,New
5321-NTRKC,2,Long-term
1363-TXLSL,1,Very New
9507-EXLTT,1,Very New
3161-GETRM,3,New
0402-OAMEN,2,Long-term
6933-VLYFX,3,New
6754-WKSHP,3,New
9846-GKXAS,1,Very New
6017-PPLPX,3,New
4976-LNFVV,3,New
5055-MGMGF,2,Long-term
4641-FROLU,3,New
2862-JVEOY,1,Very New
2969-QWUBZ,1,Very New
9822-BIIGN,0,Established
2077-MPJQO,1,Very New
1534-OULXE,2,Long-term
7136-RVDTZ,2,Long-term
2971-SGAFL,1,Very New
1480-IVEVR,3,New
2905-KFQUV,1,Very New
4581-SSPWD,1,Very New
3370-HXOPH,1,Very New
9391-YZEJW,2,Long-term
9958-MEKUC,2,Long-term
0281-CNTZX,2,Long-term
6927-WTFIV,3,New
4118-CEVPF,3,New
3398-ZOUAA,3,New
9114-VEPUF,2,Long-term
7876-BEUTG,1,Very New
2338-BQEZT,0,Established
9873-MNDKV,1,Very New
0378-NHQXU,3,New
8241-JUIQO,2,Long-term
2194-IIQOF,2,Long-term
4512-ZUIYL,1,Very New
9631-RXVJM,3,New
9584-EXCDZ,3,New
7969-AULMZ,3,New
5093-FEGLU,0,Established
2621-UDNLU,1,Very New
7526-IVLYU,1,Very New
2428-HYUNX,0,Established
9214-EKVXR,1,Very New
3410-MHHUM,0,Established
0568-ONFPC,1,Very New
0733-VUNUW,3,New
4550-EVXNY,1,Very New
2122-YWVYA,3,New
2968-SSGAA,1,Very New
2296-DKZFP,2,Long-term
4844-JJWUY,1,Very New
6777-TGHTM,0,Established
8909-BOLNL,1,Very New
6603-YRDCJ,3,New
3538-WZPHD,1,Very New
3229-USWAR,3,New
2138-VFAPZ,1,Very New
6131-JLWZM,1,Very New
4785-QRJHC,0,Established
0269-XFESX,3,New
1709-EJDOX,0,Established
4316-XCSLJ,3,New
8610-WFCJF,0,Established
9693-XMUOB,2,Long-term
0383-CLDDA,2,Long-term
4905-JEFDW,1,Very New
2709-UQGNP,1,Very New
3549-ZTMNH,1,Very New
7881-INRLC,0,Established
8033-ATFAS,0,Established
1635-NZATJ,2,Long-term
0562-HKHML,2,Long-term
8277-RVRSV,3,New
9943-VSZUV,2,Long-term
0117-LFRMW,0,Established
6172-FECYY,0,Established
7054-ENNGU,1,Very New
1455-HFBXA,0,Established
9402-CXWPL,2,Long-term
1628-BIZYP,1,Very New
1965-AKTSX,1,Very New
0082-LDZUE,1,Very New
4786-UKSNZ,1,Very New
5343-SGUBI,0,Established
0856-NAOES,1,Very New
1976-AZZPJ,1,Very New
7248-VZQLC,0,Established
6156-UZDLF,3,New
3099-OONVS,3,New
9500-WBGRP,2,Long-term
5183-KLYEM,2,Long-term
5144-PQCDZ,1,Very New
8514-VZHEB,2,Long-term
6625-IUTTT,2,Long-term
9355-NPPFS,3,New
0068-FIGTF,3,New
5965-GGPRW,2,Long-term
8035-PWSEV,1,Very New
2236-HILPA,2,Long-term
1840-BIUOG,3,New
1356-MKYSK,1,Very New
6080-LNESI,0,Established
1830-IPXVJ,2,Long-term
5828-DWPIL,2,Long-term
8398-TBIYD,2,Long-term
0011-IGKFF,1,Very New
4192-GORJT,1,Very New
6496-SLWHQ,1,Very New
9912-GVSEQ,3,New
2931-FSOHN,1,Very New
9418-RUKPH,0,Established
5383-MMTWC,1,Very New
9971-ZWPBF,3,New
4712-AUQZO,3,New
9711-FJTBX,0,Established
2908-ZTPNF,3,New
7240-ETPTR,1,Very New
2202-CUYXZ,1,Very New
5995-OIGLP,1,Very New
8421-WZOOW,2,Long-term
6261-RCVNS,0,Established
7951-QKZPL,3,New
1414-YADCW,2,Long-term
8756-RDDLT,2,Long-term
2862-PFNIK,1,Very New
5816-QVHRX,0,Established
4430-YHXGG,1,Very New
6888-SBYAI,1,Very New
7395-XWZOY,3,New
7169-YWAMK,2,Long-term
3640-PHQXK,3,New
6877-LGWXO,3,New
6859-RKMZJ,1,Very New
2729-VNVAP,3,New
2957-JIRMN,2,Long-term
2049-BAFNW,1,Very New
3842-QTGDL,3,New
7163-OCEQI,3,New
9782-LGXMC,0,Established
5975-BAICR,3,New
8019-ENHXU,0,Established
5167-GBFRE,1,Very New
9033-EOXWV,1,Very New
4673-KKSLS,3,New
4853-OITSN,1,Very New
9800-OUIGR,2,Long-term
1324-NLTJE,1,Very New
2324-EFHVG,2,Long-term
7094-MSZAO,1,Very New
1522-VVDMG,1,Very New
6907-CQGPN,3,New
0780-XNZFN,2,Long-term
0239-OXEXL,0,Established
2675-IJRGJ,0,Established
7049-GKVZY,3,New
8577-QSOCG,0,Established
3721-CNZHX,1,Very New
0212-ISBBF,3,New
9185-TQCVP,1,Very New
3585-YNADK,2,Long-term
5271-DBYSJ,1,Very New
1099-GODLO,1,Very New
6828-HMKWP,1,Very New
5567-WSELE,1,Very New
1472-TNCWL,3,New
8063-RJYNF,3,New
0687-ZVTHB,2,Long-term
2080-GKCWQ,1,Very New
9661-ACXBS,0,Established
2193-SFWQW,2,Long-term
5656-JAMLX,2,Long-term
3462-BJQQA,1,Very New
0442-TDYUO,0,Established
6733-LRIZX,3,New
9503-XJUME,0,Established
4367-NHWMM,1,Very New
3727-RJMEO,1,Very New
3779-OSWCF,2,Long-term
6736-DHUQI,2,Long-term
3915-ODIYG,2,Long-term
1360-RCYRT,3,New
2724-FJDYW,0,Established
4451-RWASJ,1,Very New
6646-VRFOL,0,Established
3460-TJBWI,3,New
5917-HBSDW,0,Established
5685-IIXLY,1,Very New
5671-UUNXD,0,Established
0956-ACVZC,0,Established
2325-NBPZG,1,Very New
4250-ZBWLV,2,Long-term
4482-FTFFX,1,Very New
8859-DZTGQ,3,New
0440-MOGPM,0,Established
0020-JDNXP,3,New
3752-CQSJI,1,Very New
5025-GOOKI,3,New
4698-KVLLG,0,Established
5095-AESKG,1,Very New
2887-JPYLU,0,Established
4770-QAZXN,1,Very New
4896-CPRPF,3,New
1871-MOWRM,1,Very New
9714-EDSUC,1,Very New
2027-OAQQC,0,Established
0282-NVSJS,1,Very New
9090-SGQXL,2,Long-term
6595-YGXIT,3,New
7353-YOWFP,1,Very New
9835-ZIITK,2,Long-term
8008-ESFLK,0,Established
7537-CBQUZ,2,Long-term
1555-DJEQW,2,Long-term
5649-TJHOV,3,New
0519-XUZJU,1,Very New
3363-EWLGO,1,Very New
4750-UKWJK,0,Established
6338-AVWCY,1,Very New
1689-YQBYY,1,Very New
4487-ZYJZK,0,Established
2959-FENLU,1,Very New
0708-LGSMF,1,Very New
9253-QXKBE,3,New
7634-HLQJR,0,Established
0487-RPVUM,2,Long-term
4079-ULGFR,3,New
2516-XSJKX,0,Established
0057-QBUQH,0,Established
9445-SZLCH,3,New
6599-SFQVE,1,Very New
8331-ZXFOE,2,Long-term
4003-FUSHP,3,New
0356-ERHVT,1,Very New
7325-ENZFI,0,Established
4884-ZTHVF,1,Very New
3920-HIHMQ,3,New
3055-OYMSE,0,Established
0613-WUXUM,2,Long-term
7568-PODML,1,Very New
4458-KVRBJ,2,Long-term
5349-IECLD,1,Very New
1397-XKKWR,1,Very New
3945-GFWQL,1,Very New
8097-OMULG,2,Long-term
6013-BHCAW,2,Long-term
0401-WDBXM,2,Long-term
3387-PLKUI,1,Very New
6096-EGVTU,2,Long-term
3797-VTIDR,1,Very New
5081-NWSUP,1,Very New
2580-ATZSQ,2,Long-term
8085-MSNLK,2,Long-term
9691-HKOVS,0,Established
9881-VCZEP,3,New
9526-BIHHD,1,Very New
8757-TFHHJ,1,Very New
4523-WXCEF,2,Long-term
1468-DEFNC,2,Long-term
5119-KEPFY,3,New
8364-TRMMK,1,Very New
0916-KNFAJ,2,Long-term
8319-QBEHW,3,New
3063-QFSZL,1,Very New
8775-LHDJH,1,Very New
9625-QNLUX,2,Long-term
3097-NQYSN,1,Very New
4024-CSNBY,2,Long-term
7110-BDTWG,2,Long-term
7493-GVFIO,2,Long-term
0690-SRQID,1,Very New
9605-WGJVW,1,Very New
9114-DPSIA,2,Long-term
4700-UBQMV,3,New
7711-GQBZC,2,Long-term
3565-UNOCC,3,New
4627-MIHJH,2,Long-term
9795-NREXC,2,Long-term
8573-CGOCC,3,New
7356-AYNJP,1,Very New
9249-FXSCK,0,Established
5493-SDRDQ,1,Very New
6286-SUUWT,1,Very New
4819-HJPIW,3,New
8654-DHAOW,1,Very New
5438-QMDDL,3,New
9812-GHVRI,0,Established
5553-AOINX,2,Long-term
1228-ZLNBX,3,New
4226-KKDON,1,Very New
3831-YCPUO,2,Long-term
7445-WMRBW,0,Established
3308-DGHKL,2,Long-term
9924-JPRMC,2,Long-term
0080-EMYVY,1,Very New
6218-KNUBD,1,Very New
7337-CINUD,1,Very New
7609-NRNCA,3,New
0623-EJQEG,2,Long-term
7153-CHRBV,2,Long-term
0871-URUWO,1,Very New
9190-MFJLN,3,New
6198-PNNSZ,0,Established
3317-VLGQT,1,Very New
4132-POCZS,0,Established
5614-DNZCE,2,Long-term
1095-JUDTC,0,Established
3896-RCYYE,2,Long-term
9638-JIQYA,1,Very New
3258-SANFR,1,Very New
3726-TBHQT,2,Long-term
3190-ITQXP,0,Established
0870-VEMYL,1,Very New
4833-QTJNO,2,Long-term
3039-MJSLN,1,Very New
0178-CIIKR,1,Very New
5385-SUIRI,0,Established
3982-XWFZQ,0,Established
5774-QPLTF,0,Established
2322-VCZHZ,3,New
5010-IPEAQ,2,Long-term
4009-ALQFH,3,New
6383-ZTSIW,0,Established
8990-YOZLV,2,Long-term
3069-SSVSN,1,Very New
5222-IMUKT,3,New
3627-FCRDW,1,Very New
7562-GSUHK,3,New
6685-XSHHU,2,Long-term
8901-UPRHR,2,Long-term
4903-UYAVB,1,Very New
0118-JPNOY,3,New
6776-TLWOI,1,Very New
3845-FXCYS,1,Very New
5857-XRECV,1,Very New
0725-CXOTM,3,New
4343-EJVQB,1,Very New
9000-PLFUZ,2,Long-term
3427-GGZZI,3,New
7779-ORAEL,0,Established
0644-OQMDK,1,Very New
4077-CROMM,3,New
3154-CFSZG,0,Established
2868-MZAGQ,1,Very New
4847-QNOKA,1,Very New
2220-IAHLS,1,Very New
1658-XUHBX,2,Long-term
6379-RXJRQ,1,Very New
2378-HTWFW,3,New
8650-RHRKE,1,Very New
4377-VDHYI,3,New
0475-RIJEP,0,Established
1260-TTRXI,1,Very New
3719-TDVQB,0,Established
6328-ZPBGN,1,Very New
0201-MIBOL,2,Long-term
4937-QPZPO,2,Long-term
2925-VDZHY,2,Long-term
6981-TDRFT,0,Established
3413-CSSTH,0,Established
8033-VCZGH,0,Established
4789-KWMXN,0,Established
0224-NIJLP,1,Very New
7542-CYDDM,3,New
4718-WXBGI,2,Long-term
2867-UIMSS,1,Very New
8495-PRWFH,0,Established
0439-IFYUN,3,New
5716-LIBJC,1,Very New
2868-LLSKM,2,Long-term
8111-RKSPX,1,Very New
2988-QRAJY,2,Long-term
1585-MQSSU,3,New
0071-NDAFP,3,New
2856-NNASM,0,Established
7328-ZJAJO,2,Long-term
6458-CYIDZ,1,Very New
8559-CIZFV,3,New
1090-PYKCI,2,Long-term
3058-WQDRE,1,Very New
7547-EKNFS,0,Established
2279-AXJJK,0,Established
6769-DYBQN,0,Established
0909-SELIE,2,Long-term
3417-TSCIC,3,New
1042-HFUCW,3,New
4439-JMPMT,1,Very New
6537-OTKMY,1,Very New
8999-EXMNO,3,New
6725-TPKJO,0,Established
2446-BEGGB,1,Very New
7162-WPHPM,2,Long-term
1599-MMYRQ,2,Long-term
8821-KVZKQ,2,Long-term
1496-GGSUK,1,Very New
6434-TTGJP,1,Very New
0042-JVWOJ,3,New
0130-SXOUN,2,Long-term
2575-GFSOE,1,Very New
2330-PQGDQ,0,Established
1452-UZOSF,2,Long-term
2097-YVPKN,2,Long-term
2842-JTCCU,1,Very New
8597-CTXVJ,2,Long-term
6631-HMANX,2,Long-term
9962-BFPDU,1,Very New
3296-SILRA,1,Very New
9681-OXGVC,1,Very New
6394-HHHZM,1,Very New
5995-LFTLE,2,Long-term
5180-UCIIQ,3,New
1932-UEDCX,3,New
7153-OANIO,1,Very New
5188-HGMLP,0,Established
0665-XHDJU,2,Long-term
6521-YYTYI,1,Very New
8878-HMWBV,1,Very New
8265-HKSOW,2,Long-term
3544-FBCAS,2,Long-term
5331-RGMTT,0,Established
4759-PXTAN,2,Long-term
7054-DMVAS,0,Established
3428-MMGUB,2,Long-term
6549-BTYPG,2,Long-term
7823-JSOAG,1,Very New
3705-RHRFR,2,Long-term
9374-YOLBJ,1,Very New
9074-KGVOX,0,Established
6128-DAFVY,0,Established
9933-QRGTX,2,Long-term
4476-OSWTN,2,Long-term
3751-KTZEL,1,Very New
1977-STDKI,1,Very New
5066-GFJMM,1,Very New
2661-GKBTK,2,Long-term
0458-HEUZG,1,Very New
7268-WNTCP,2,Long-term
0824-VWDPO,0,Established
8409-WQJUX,3,New
2578-JQPHZ,0,Established
3278-FSIXX,1,Very New
5813-UECBU,3,New
0328-GRPMV,1,Very New
9746-UGFAC,3,New
2946-KIQSP,3,New
0625-AFOHS,3,New
6726-WEXXK,3,New
4636-OLWOE,0,Established
4342-HENTK,1,Very New
4685-ERGHK,2,Long-term
0885-HMGPY,2,Long-term
5003-OKNNK,1,Very New
4195-SMMNX,1,Very New
7208-PSIHR,2,Long-term
4012-ZTHBR,3,New
0489-WMEMG,3,New
7435-ZNUYY,1,Very New
1354-YZFNB,1,Very New
6956-SMUCM,1,Very New
2985-FMWYF,3,New
2812-ENYMO,3,New
2717-HVIZY,1,Very New
3223-WZWJM,3,New
3422-GALYP,1,Very New
9053-JZFKV,2,Long-term
2530-ENDWQ,2,Long-term
2890-WFBHU,2,Long-term
0327-WFZSY,0,Established
7977-HXJKU,3,New
6615-ZGEDR,1,Very New
7033-CLAMM,0,Established
4023-RTIQM,3,New
0864-FVJNJ,2,Long-term
7356-IWLFW,0,Established
9541-PWTWO,0,Established
3967-VQOGC,2,Long-term
7872-RDDLZ,2,Long-term
9250-WYPLL,1,Very New
6308-CQRBU,2,Long-term
2754-XBHTB,1,Very New
1597-LHYNC,3,New
0186-CAERR,2,Long-term
3043-SUDUA,3,New
5442-BHQNG,1,Very New
2169-RRLFW,2,Long-term
5872-OEQNH,2,Long-term
3162-KKZXO,0,Established
7055-VKGDA,0,Established
0754-UKWQP,1,Very New
8873-GLDMH,1,Very New
5696-JVVQY,0,Established
8946-BFWSG,2,Long-term
7493-TPUWZ,1,Very New
0547-HURJB,1,Very New
8904-OPDCK,0,Established
8845-LWKGE,3,New
1577-HKTFG,3,New
8752-STIVR,1,Very New
0691-NIKRI,0,Established
5022-JNQEQ,1,Very New
4558-FANTW,3,New
3249-VHRIP,2,Long-term
3736-BLEPA,3,New
4701-LKOZD,2,Long-term
6603-QWSPR,0,Established
9921-QFQUL,3,New
1929-ZCBHE,0,Established
4378-MYPGO,2,Long-term
8651-ENBZX,2,Long-term
4129-LYCOI,2,Long-term
7798-JVXYM,1,Very New
8647-SDTWQ,2,Long-term
2696-ECXKC,0,Established
2081-KJSQF,1,Very New
7623-TRNQN,1,Very New
3323-CPBWR,3,New
9330-IJWIO,1,Very New
3384-CTMSF,0,Established
0902-RFHOF,0,Established
9286-DOJGF,0,Established
6048-QBXKL,1,Very New
9661-MHUMO,1,Very New
7718-RXDGG,1,Very New
1025-FALIX,3,New
3451-VAWLI,3,New
3407-QGWLG,1,Very New
1842-EZJMK,0,Established
2347-WKKAE,0,Established
8735-DCXNF,1,Very New
3214-IYUUQ,2,Long-term
1936-UAFEH,2,Long-term
3587-PMCOY,1,Very New
8079-XRJRS,2,Long-term
1027-LKKQQ,2,Long-term
7148-XZPHA,0,Established
8073-IJDCM,1,Very New
5309-TAIKL,1,Very New
6856-RAURS,1,Very New
8778-LMWTJ,1,Very New
9717-IOAAF,3,New
8884-ADFVN,1,Very New
2845-KDHVX,2,Long-term
0848-SOMKO,2,Long-term
2720-WGKHP,1,Very New
6734-FQAJX,2,Long-term
2869-ADAWR,0,Established
1535-VTJOQ,3,New
6368-TZZDT,1,Very New
0943-ZQPXH,0,Established
1293-BSEUN,2,Long-term
9894-EZEWG,1,Very New
1302-TPUBN,2,Long-term
7851-FLGGQ,1,Very New
0637-UBJRP,1,Very New
0940-OUQEC,1,Very New
2378-VTKDH,2,Long-term
0927-CNGRH,1,Very New
8608-OZTLB,0,Established
2335-GSODA,3,New
1952-DVVSW,1,Very New
0702-PGIBZ,1,Very New
6656-GULJQ,2,Long-term
9853-JFZDU,3,New
1963-VAUKV,1,Very New
3777-XROBG,2,Long-term
6994-FGRHH,2,Long-term
4000-VGMQP,0,Established
3999-WRNGR,2,Long-term
3466-RITXD,3,New
2680-XKKNJ,1,Very New
3058-HJCUY,0,Established
2974-GGUXS,3,New
7994-XIRTR,0,Established
3259-FDWOY,2,Long-term
2101-RANCD,0,Established
7921-BEPCI,2,Long-term
0807-ZABDG,1,Very New
8510-TMWYB,0,Established
3258-ZKPAI,2,Long-term
1428-IEDPR,0,Established
5298-GSTLM,2,Long-term
4450-YOOHP,0,Established
6728-CZFEI,1,Very New
5748-RNCJT,2,Long-term
3653-NCRDJ,0,Established
6121-TNHBO,2,Long-term
5119-NZPTV,1,Very New
6519-ZHPXP,2,Long-term
7739-LAXOG,3,New
3472-QPRCH,0,Established
8224-UAXBZ,2,Long-term
9610-WCESF,2,Long-term
9776-CLUJA,0,Established
2486-WYVVE,3,New
3865-ZYKAD,2,Long-term
1422-DGUBX,3,New
2999-AANRQ,3,New
8668-KNZTI,0,Established
0480-KYJVA,2,Long-term
6034-ZRYCV,2,Long-term
9746-YKGXB,0,Established
3926-YZVVX,0,Established
6000-UKLWI,0,Established
2079-FBMZK,1,Very New
6332-FBZRI,2,Long-term
2096-XOTMO,3,New
3266-FTKHB,3,New
8221-EQDGL,3,New
2346-LOCWC,2,Long-term
6608-QQLVK,1,Very New
0298-XACET,0,Established
7560-QJAVJ,2,Long-term
2995-YWTCD,3,New
3551-HUAZH,1,Very New
9137-UIYPG,3,New
2809-ZMYOQ,3,New
5084-OOVCJ,3,New
0254-WWRKD,2,Long-term
7727-SHVZV,1,Very New
6302-JGYRJ,3,New
5339-PXDVH,1,Very New
2205-LPVGL,2,Long-term
8782-NUUOL,2,Long-term
3685-YLCMQ,2,Long-term
7601-WFVZV,1,Very New
4609-KNNWG,3,New
4868-AADLV,2,Long-term
9529-OFXHY,1,Very New
8634-MPHTR,0,Established
2669-QVCRG,0,Established
2478-EEWWM,2,Long-term
9174-IHETN,0,Established
2233-TXSIU,3,New
9644-UMGQA,1,Very New
3256-EZDBI,0,Established
8761-NSOBC,0,Established
0419-YAAPX,0,Established
8413-VONUO,1,Very New
0872-CASZJ,2,Long-term
4726-DLWQN,0,Established
8164-OCKUJ,2,Long-term
3094-JOJAI,3,New
9494-MRNYX,1,Very New
2599-CZABP,1,Very New
7945-PRBVF,3,New
4544-RXFMG,1,Very New
0859-YGKFW,3,New
1150-FTQGN,2,Long-term
9223-UCPVT,1,Very New
7196-LIWRH,1,Very New
5448-VWNAM,3,New
1177-XZBJL,0,Established
3518-FSTWG,2,Long-term
9330-VOFSZ,2,Long-term
4351-QLCSU,1,Very New
0939-EREMR,1,Very New
9389-ACWBI,1,Very New
5419-JPRRN,1,Very New
3644-QXEHN,1,Very New
2911-IJORQ,0,Established
5921-NGYRH,2,Long-term
2100-BDNSN,1,Very New
5998-DZLYR,2,Long-term
0488-GSLFR,1,Very New
9318-NKNFC,1,Very New
3985-HOYPM,3,New
9728-FTTVZ,1,Very New
9548-LERKT,3,New
6576-FBXOJ,3,New
4310-KEDTB,3,New
7254-IQWOZ,1,Very New
2474-BRUCM,0,Established
4062-HBMOS,0,Established
0742-NXBGR,1,Very New
2676-ISHSF,1,Very New
9236-NDUCW,3,New
4753-PADAS,2,Long-term
6103-QCKFX,0,Established
7781-EWARA,2,Long-term
6110-OHIHY,1,Very New
7018-FPXHH,0,Established
5889-LFOLL,1,Very New
5708-EVONK,2,Long-term
8708-XPXHZ,0,Established
0616-ATFGB,1,Very New
0572-ZJKLT,0,Established
5135-RDDQL,2,Long-term
1353-LJWEM,1,Very New
1794-SWWKL,1,Very New
6166-YIPFO,2,Long-term
7016-BPGEU,3,New
6876-ADESB,1,Very New
9332-GYWLO,1,Very New
1963-SVUCV,1,Very New
4184-VODJZ,2,Long-term
0220-EBGCE,1,Very New
1092-WPIVQ,3,New
7233-IOQNP,0,Established
2834-JKOOW,1,Very New
2754-VDLTR,1,Very New
2400-FEQME,0,Established
3190-XFANI,0,Established
7551-DACSP,1,Very New
4957-SREEC,2,Long-term
7235-NXZCP,1,Very New
0230-UBYPQ,2,Long-term
4923-ADWXJ,3,New
1763-KUAAW,3,New
1104-TNLZA,3,New
5195-KPUNQ,0,Established
0520-FDVVT,3,New
3439-GVUSX,1,Very New
1444-VVSGW,2,Long-term
5712-PTIWW,1,Very New
5949-HGVJL,3,New
5203-XEHAX,3,New
1635-HDGFT,3,New
3315-TOTBP,1,Very New
8050-XGRVL,2,Long-term
6661-HBGWL,0,Established
1518-VOWAV,1,Very New
9828-QHFBK,3,New
3908-MKIMJ,2,Long-term
5012-YSPJJ,3,New
5909-ECHUI,1,Very New
1309-BXVOQ,3,New
6728-VOIFY,2,Long-term
9317-WZPGV,1,Very New
4891-NLUBA,2,Long-term
2856-HYAPG,1,Very New
8969-PRHFK,3,New
0661-KQHNK,1,Very New
8709-KRDVL,3,New
4488-PSYCG,3,New
1427-VERSM,0,Established
9801-NOSHQ,3,New
6339-YPSAH,1,Very New
3621-CEOVK,1,Very New
6906-ANDWJ,1,Very New
2159-TURXX,1,Very New
1548-FEHVL,2,Long-term
3795-CAWEX,2,Long-term
6215-NQCPY,1,Very New
5647-URDKA,1,Very New
2229-DPMBI,1,Very New
9626-WEQRM,1,Very New
2188-SXWVT,3,New
6258-PVZWJ,2,Long-term
1094-BKOSX,0,Established
6969-MVBAI,1,Very New
2978-XXSOG,3,New
2342-CKIAO,1,Very New
6953-PBDIN,2,Long-term
3898-BSJYF,1,Very New
3938-YFPXD,2,Long-term
7696-AMHOD,0,Established
2453-SAFNS,0,Established
9558-IHEZX,2,Long-term
9617-UDPEU,3,New
6340-DACFT,0,Established
4955-VCWBI,0,Established
6813-GZQCG,0,Established
7426-GSWPO,2,Long-term
3389-KTRXV,3,New
3118-UHVVQ,2,Long-term
1031-IIDEO,1,Very New
5832-XKAES,1,Very New
3205-MXZRA,3,New
4701-AHWMW,0,Established
8317-BVKSO,1,Very New
5702-KVQRD,2,Long-term
0083-PIVIK,2,Long-term
9210-IAHGH,1,Very New
6169-PGNCD,2,Long-term
0023-XUOPT,1,Very New
4592-IWTJI,1,Very New
4909-JOUPP,2,Long-term
4657-FWVFY,0,Established
2257-BOVXD,1,Very New
7729-JTEEC,1,Very New
7632-MNYOY,2,Long-term
6518-LGAOV,0,Established
7242-QZLXF,1,Very New
4576-CSAJH,3,New
1000-AJSLD,1,Very New
9696-RMYBA,1,Very New
8690-UPCZI,3,New
1062-LHZOD,1,Very New
9770-LXDBK,1,Very New
4086-WITJG,2,Long-term
8344-WFMFH,1,Very New
9600-NAXZN,0,Established
8822-KNBHV,0,Established
8404-FYDIB,3,New
2791-SFVEW,1,Very New
6457-USBER,1,Very New
6762-NSODU,0,Established
4662-EKDPQ,1,Very New
9248-OJYKK,1,Very New
9888-ZCUMM,2,Long-term
3398-FSHON,1,Very New
3319-DWOEP,1,Very New
1074-WVEVG,2,Long-term
9979-RGMZT,1,Very New
6437-UDQJM,2,Long-term
1226-IENZN,3,New
2108-GLPQB,3,New
9259-PACGQ,3,New
4415-IJZTP,1,Very New
1465-VINDH,1,Very New
5474-LAMUQ,3,New
3468-DRVQJ,1,Very New
1122-YJBCS,2,Long-term
4990-ALDGW,2,Long-term
4816-OKWNX,0,Established
3315-IKYZQ,3,New
2810-FTLEM,3,New
4747-LCAQL,3,New
3411-WLRSQ,1,Very New
0898-XCGTF,2,Long-term
8006-PYCSW,1,Very New
8249-THVEC,0,Established
8722-PRFDV,2,Long-term
2164-SOQXL,3,New
4020-KIUDI,1,Very New
5850-BDWCY,1,Very New
2038-YSEZE,3,New
0827-ITJPH,3,New
8799-OXZMD,3,New
1925-TIBLE,1,Very New
1705-GUHPV,2,Long-term
4779-ZGICK,0,Established
0048-PIHNL,0,Established
0818-OCPZO,3,New
3967-KXAPS,2,Long-term
1447-GIQMR,1,Very New
3704-IEAXF,2,Long-term
6810-VCAEX,0,Established
0674-EYYZV,1,Very New
4480-MBMLB,3,New
1395-OFUWC,0,Established
0822-QGCXA,3,New
0872-NXJYS,1,Very New
2832-KJCRD,0,Established
3588-WSTTJ,3,New
5090-EMGTC,2,Long-term
2346-CZYIL,3,New
3798-EPWRR,1,Very New
6258-NGCNG,1,Very New
4186-ZBUEW,3,New
5274-XHAKY,0,Established
1442-BQPVU,1,Very New
3978-YNKDD,3,New
4940-KHCWD,2,Long-term
9412-ARGBX,0,Established
1389-CXMLU,1,Very New
