customerID,Cluster,SegmentName
3452-GWUIN,3,Medium-High Spenders
2716-GFZOR,1,High Spenders
3724-UCSHY,0,Low Spenders
8626-XHBIE,2,Medium-Low Spenders
4628-CTTLA,2,Medium-Low Spenders
3192-LNKRK,3,Medium-High Spenders
4439-YRNVD,0,Low Spenders
2876-VBBBL,0,Low Spenders
6834-NXDCA,0,Low Spenders
2208-UGTGR,1,High Spenders
3005-TYFRD,1,High Spenders
8670-MEFCP,3,Medium-High Spenders
3079-BCHLN,2,Medium-Low Spenders
7777-UNYHB,0,Low Spenders
5597-GLBUC,3,Medium-High Spenders
7278-CKDNC,3,Medium-High Spenders
2748-MYRVK,1,High Spenders
8450-UYIBU,2,Medium-Low Spenders
2969-VAPYH,2,Medium-Low Spenders
4822-YCXMX,3,Medium-High Spenders
7181-OQCUT,3,Medium-High Spenders
8474-UMLNT,3,Medium-High Spenders
9821-POOTN,3,Medium-High Spenders
3836-FZSDJ,2,Medium-Low Spenders
9142-XMYJH,0,Low Spenders
6559-ILWKJ,2,Medium-Low Spenders
0187-QSXOE,3,Medium-High Spenders
7733-UDMTP,2,Medium-Low Spenders
2649-HWLYB,1,High Spenders
5214-CHIWJ,0,Low Spenders
4229-CZMLL,3,Medium-High Spenders
6904-JLBGY,1,High Spenders
2465-BLLEU,0,Low Spenders
1685-VAYJF,0,Low Spenders
8874-EJNSR,2,Medium-Low Spenders
6917-YACBP,1,High Spenders
5049-MUBWG,3,Medium-High Spenders
4223-WOZCM,0,Low Spenders
0769-MURVM,1,High Spenders
9253-VIFJQ,1,High Spenders
7030-FZTFM,1,High Spenders
9741-YLNTD,3,Medium-High Spenders
5917-RYRMG,0,Low Spenders
5120-ZBLAI,1,High Spenders
1194-BHJYC,2,Medium-Low Spenders
3663-MITLP,3,Medium-High Spenders
0906-QVPMS,1,High Spenders
9025-ZRPVR,0,Low Spenders
1905-OEILC,0,Low Spenders
7858-GTZSP,3,Medium-High Spenders
3285-UCQVC,2,Medium-Low Spenders
6248-BSHKG,2,Medium-Low Spenders
4685-TFLLS,0,Low Spenders
3470-BTGQO,0,Low Spenders
1209-VFFOC,2,Medium-Low Spenders
8224-DWCKX,3,Medium-High Spenders
5482-PLVPE,0,Low Spenders
4553-DVPZG,1,High Spenders
4902-OHLSK,3,Medium-High Spenders
6917-IAYHD,0,Low Spenders
0495-ZBNGW,3,Medium-High Spenders
8620-RJPZN,0,Low Spenders
7572-KPVKK,1,High Spenders
2642-MAWLJ,2,Medium-Low Spenders
2357-COQEK,3,Medium-High Spenders
7103-ZGVNT,1,High Spenders
3737-GCSPV,3,Medium-High Spenders
2027-WKXMW,1,High Spenders
7137-NAXML,0,Low Spenders
2428-ZMCTB,0,Low Spenders
2961-VNFKL,2,Medium-Low Spenders
1768-HNVGJ,2,Medium-Low Spenders
6963-KQYQB,2,Medium-Low Spenders
5934-RMPOV,3,Medium-High Spenders
1207-BLKSA,2,Medium-Low Spenders
4088-YLDSU,1,High Spenders
8316-BBQAY,2,Medium-Low Spenders
1166-PQLGG,2,Medium-Low Spenders
3146-JTQHR,0,Low Spenders
4291-YZODP,0,Low Spenders
4395-PZMSN,3,Medium-High Spenders
6427-FEFIG,3,Medium-High Spenders
0017-IUDMW,1,High Spenders
8706-HRADD,0,Low Spenders
9955-QOPOY,1,High Spenders
4385-ZKVNW,2,Medium-Low Spenders
5446-DKWYW,1,High Spenders
2034-CGRHZ,3,Medium-High Spenders
5797-APWZC,3,Medium-High Spenders
3683-QKIUE,0,Low Spenders
4228-ZGYUW,3,Medium-High Spenders
9031-ZVQPT,1,High Spenders
2990-IAJSV,1,High Spenders
8107-KNCIM,3,Medium-High Spenders
9027-YFHQJ,0,Low Spenders
5176-LDKUH,1,High Spenders
4644-OBGFZ,2,Medium-Low Spenders
7926-IJOOU,0,Low Spenders
6480-YAGIY,1,High Spenders
4029-HPFVY,3,Medium-High Spenders
7602-DBTOU,2,Medium-Low Spenders
5345-BMKWB,0,Low Spenders
3519-ZKXGG,3,Medium-High Spenders
5457-COLHT,1,High Spenders
6416-TVAIH,3,Medium-High Spenders
5451-YHYPW,1,High Spenders
5108-ADXWO,3,Medium-High Spenders
7998-WNZEM,1,High Spenders
3066-RRJIO,3,Medium-High Spenders
4664-NJCMS,3,Medium-High Spenders
0307-BCOPK,0,Low Spenders
7629-WFGLW,1,High Spenders
2542-HYGIQ,0,Low Spenders
6715-OFDBP,3,Medium-High Spenders
5016-LIPDW,2,Medium-Low Spenders
6481-LXPWL,2,Medium-Low Spenders
1567-DSCIC,3,Medium-High Spenders
2150-UWTFY,3,Medium-High Spenders
6124-ACRHJ,0,Low Spenders
9362-MWODR,2,Medium-Low Spenders
9975-GPKZU,2,Medium-Low Spenders
9625-RZFUK,2,Medium-Low Spenders
5153-LXKDT,1,High Spenders
5161-UBZXI,1,High Spenders
1020-JPQOW,1,High Spenders
7919-ZODZZ,3,Medium-High Spenders
0565-JUPYD,1,High Spenders
6867-ACCZI,0,Low Spenders
5939-XAIXZ,3,Medium-High Spenders
9054-FOWNV,3,Medium-High Spenders
2683-BPJSO,3,Medium-High Spenders
2157-MXBJS,3,Medium-High Spenders
8207-VVMYB,2,Medium-Low Spenders
9732-EQMWY,1,High Spenders
9360-AHGNL,1,High Spenders
1087-UDSIH,0,Low Spenders
5269-NRGDP,3,Medium-High Spenders
6195-MELTI,2,Medium-Low Spenders
5485-WUYWF,3,Medium-High Spenders
2121-JAFOM,1,High Spenders
8818-DOPVL,1,High Spenders
2632-UCGVD,1,High Spenders
5445-PZWGX,1,High Spenders
1227-UDMZR,1,High Spenders
5198-HQAEN,3,Medium-High Spenders
9170-CCKOU,3,Medium-High Spenders
2167-FQSTQ,1,High Spenders
2819-GWENI,0,Low Spenders
1043-YCUTE,2,Medium-Low Spenders
3814-MLAXC,3,Medium-High Spenders
3572-UUHRS,2,Medium-Low Spenders
2692-PFYTJ,0,Low Spenders
1226-UDFZR,0,Low Spenders
5955-EPOAZ,0,Low Spenders
6821-JPCDC,1,High Spenders
8815-LMFLX,0,Low Spenders
9135-HSWOC,2,Medium-Low Spenders
8582-KRHPJ,2,Medium-Low Spenders
5811-IWXYM,1,High Spenders
7044-YAACC,3,Medium-High Spenders
8189-XRIKE,3,Medium-High Spenders
1506-YJTYT,1,High Spenders
4123-DVHPH,3,Medium-High Spenders
6425-YQLLO,1,High Spenders
5442-UTCVD,3,Medium-High Spenders
2228-BZDEE,2,Medium-Low Spenders
7734-DBOAI,0,Low Spenders
2789-CZANW,1,High Spenders
2091-RFFBA,3,Medium-High Spenders
2114-MGINA,3,Medium-High Spenders
7596-LDUXP,3,Medium-High Spenders
3740-RLMVT,1,High Spenders
4489-SNOJF,3,Medium-High Spenders
2192-OZITF,1,High Spenders
5651-CPDND,0,Low Spenders
2186-QZEYA,3,Medium-High Spenders
1131-ALZWV,0,Low Spenders
7729-XBTWX,2,Medium-Low Spenders
9134-WYRVP,1,High Spenders
3284-SVCRO,2,Medium-Low Spenders
9732-OUYRN,2,Medium-Low Spenders
0559-CKHUS,0,Low Spenders
2931-SVLTV,1,High Spenders
6899-PPEEA,1,High Spenders
7504-UWHNB,3,Medium-High Spenders
2582-FFFZR,0,Low Spenders
8908-NMQTX,1,High Spenders
2187-LZGPL,0,Low Spenders
1431-AIDJQ,3,Medium-High Spenders
6288-LBEAR,3,Medium-High Spenders
4597-NUCQV,3,Medium-High Spenders
9019-QVLZD,3,Medium-High Spenders
8413-YNHNV,1,High Spenders
5808-TOTXO,0,Low Spenders
4369-NYSCF,1,High Spenders
6333-YDVLT,1,High Spenders
5324-KTGCG,2,Medium-Low Spenders
5599-HVLTW,3,Medium-High Spenders
7394-LWLYN,3,Medium-High Spenders
3707-LRWZD,3,Medium-High Spenders
6873-UDNLD,3,Medium-High Spenders
2700-LUEVA,0,Low Spenders
1455-ESIQH,3,Medium-High Spenders
0958-YHXGP,3,Medium-High Spenders
1101-SSWAG,0,Low Spenders
2979-SXESE,3,Medium-High Spenders
4013-TLDHQ,3,Medium-High Spenders
5743-KHMNA,2,Medium-Low Spenders
4194-FJARJ,2,Medium-Low Spenders
5325-UWTWJ,3,Medium-High Spenders
3969-GYXEL,3,Medium-High Spenders
9208-OLGAQ,3,Medium-High Spenders
3244-CQPHU,1,High Spenders
2674-MLXMN,1,High Spenders
9708-HPXWZ,0,Low Spenders
6992-TKNYO,3,Medium-High Spenders
4468-YDOVK,0,Low Spenders
3754-DXMRT,0,Low Spenders
5792-JALQC,2,Medium-Low Spenders
7130-VTEWQ,3,Medium-High Spenders
2200-DSAAL,1,High Spenders
4302-ZYFEL,2,Medium-Low Spenders
9351-LZYGF,2,Medium-Low Spenders
4366-CTOUZ,1,High Spenders
6121-VZNQB,0,Low Spenders
7903-CMPEY,3,Medium-High Spenders
1518-OMDIK,2,Medium-Low Spenders
6671-NGWON,0,Low Spenders
0595-ITUDF,1,High Spenders
6996-KNSML,3,Medium-High Spenders
1955-IBMMB,2,Medium-Low Spenders
0096-BXERS,0,Low Spenders
3806-YAZOV,0,Low Spenders
7998-ZLXWN,0,Low Spenders
6253-WRFHY,3,Medium-High Spenders
9133-AYJZG,3,Medium-High Spenders
2675-OTVVJ,3,Medium-High Spenders
8680-CGLTP,3,Medium-High Spenders
8430-TWCBX,2,Medium-Low Spenders
5018-GWURO,1,High Spenders
6741-QRLUP,1,High Spenders
4737-HOBAX,1,High Spenders
0537-QYZZN,3,Medium-High Spenders
3340-QBBFM,2,Medium-Low Spenders
1704-NRWYE,3,Medium-High Spenders
2592-SEIFQ,0,Low Spenders
8200-KLNYW,3,Medium-High Spenders
3372-CDXFJ,0,Low Spenders
4781-ZXYGU,0,Low Spenders
7632-YUTXB,0,Low Spenders
2718-YSKCS,2,Medium-Low Spenders
9896-UYMIE,1,High Spenders
0853-NWIFK,1,High Spenders
8212-CRQXP,3,Medium-High Spenders
6980-CDGFC,2,Medium-Low Spenders
7691-XVTZH,1,High Spenders
7481-ATQQS,1,High Spenders
2277-VWCNI,0,Low Spenders
1088-CNNKB,1,High Spenders
8642-GVWRF,3,Medium-High Spenders
1930-BZLHI,0,Low Spenders
3400-ESFUW,2,Medium-Low Spenders
5868-YTYKS,0,Low Spenders
3525-DVKFN,0,Low Spenders
1482-OXZSY,3,Medium-High Spenders
0377-JBKKT,3,Medium-High Spenders
5778-BVOFB,3,Medium-High Spenders
3373-YZZYM,0,Low Spenders
2057-ZBLPD,3,Medium-High Spenders
0228-MAUWC,3,Medium-High Spenders
5502-RLUYV,1,High Spenders
0023-HGHWL,0,Low Spenders
7663-YJHSN,1,High Spenders
4915-BFSXL,1,High Spenders
3086-RUCRN,1,High Spenders
5215-LNLDJ,0,Low Spenders
7576-JMYWV,1,High Spenders
9039-RBEEE,2,Medium-Low Spenders
0257-KXZGU,3,Medium-High Spenders
1307-ATKGB,3,Medium-High Spenders
8417-FMLZI,3,Medium-High Spenders
3714-XPXBW,3,Medium-High Spenders
1850-AKQEP,0,Low Spenders
2824-DXNKN,1,High Spenders
5227-JSCFE,2,Medium-Low Spenders
0848-ZGQIJ,3,Medium-High Spenders
3621-CHYVB,2,Medium-Low Spenders
8042-RNLKO,2,Medium-Low Spenders
1792-UXAFY,3,Medium-High Spenders
5372-FBKBN,0,Low Spenders
0420-TXVSG,1,High Spenders
6217-TOWGS,3,Medium-High Spenders
0515-YPMCW,3,Medium-High Spenders
0378-XSZPU,2,Medium-Low Spenders
1045-LTCYT,0,Low Spenders
1544-JJMYL,3,Medium-High Spenders
4636-JGAAI,3,Medium-High Spenders
6874-SGLHU,3,Medium-High Spenders
5951-AOFIH,3,Medium-High Spenders
4729-XKASR,0,Low Spenders
3059-NGMXB,3,Medium-High Spenders
8652-YHIYU,3,Medium-High Spenders
5278-PNYOX,1,High Spenders
5449-FIBXJ,3,Medium-High Spenders
3486-HOOGQ,1,High Spenders
5061-PBXFW,3,Medium-High Spenders
8630-FJLIB,3,Medium-High Spenders
3891-NLXJB,2,Medium-Low Spenders
4749-OJKQU,3,Medium-High Spenders
0577-WHMEV,3,Medium-High Spenders
5453-AXEPF,3,Medium-High Spenders
3639-XJHKQ,3,Medium-High Spenders
3716-LRGXK,1,High Spenders
2263-SFSQZ,2,Medium-Low Spenders
9950-MTGYX,0,Low Spenders
3397-AVTKU,2,Medium-Low Spenders
4825-FUREZ,2,Medium-Low Spenders
9837-BMCLM,3,Medium-High Spenders
2672-OJQZP,0,Low Spenders
0137-UDEUO,0,Low Spenders
3134-DSHVC,1,High Spenders
6161-UUUTA,3,Medium-High Spenders
7821-DPRQE,1,High Spenders
6543-XRMYR,3,Medium-High Spenders
2001-EWBQU,1,High Spenders
4925-LMHOK,3,Medium-High Spenders
1608-GMEWB,1,High Spenders
6695-AMZUF,1,High Spenders
1455-UGQVH,3,Medium-High Spenders
8410-BGQXN,0,Low Spenders
8280-MQRQN,0,Low Spenders
1619-YWUBB,2,Medium-Low Spenders
7611-YKYTC,3,Medium-High Spenders
2037-SGXHH,1,High Spenders
3178-FESZO,3,Medium-High Spenders
0365-GXEZS,3,Medium-High Spenders
0082-OQIQY,3,Medium-High Spenders
6087-MVHJH,3,Medium-High Spenders
4603-JANFB,3,Medium-High Spenders
3018-TFTSU,3,Medium-High Spenders
3606-SBKRY,2,Medium-Low Spenders
4806-KEXQR,3,Medium-High Spenders
0667-NSRGI,1,High Spenders
7083-YNSKY,0,Low Spenders
6893-ODYYE,1,High Spenders
8242-JSVBO,0,Low Spenders
2479-BRAMR,1,High Spenders
9541-ZPSEA,1,High Spenders
2665-NPTGL,3,Medium-High Spenders
1139-WUOAH,2,Medium-Low Spenders
4693-VWVBO,0,Low Spenders
7434-SHXLS,0,Low Spenders
6937-GCDGQ,0,Low Spenders
0988-JRWWP,0,Low Spenders
5075-JSDKI,2,Medium-Low Spenders
7908-QCBCA,3,Medium-High Spenders
8644-XYTSV,2,Medium-Low Spenders
6711-FLDFB,3,Medium-High Spenders
3873-WOSBC,2,Medium-Low Spenders
7465-ZZRVX,3,Medium-High Spenders
7975-JMZNT,1,High Spenders
7251-XFOIL,1,High Spenders
4116-IQRFR,0,Low Spenders
3714-JTVOV,1,High Spenders
8259-DZLIZ,2,Medium-Low Spenders
0442-ZXKVS,1,High Spenders
7853-WNZSY,0,Low Spenders
3120-FAZKD,2,Medium-Low Spenders
8606-OEGQZ,0,Low Spenders
0225-ZORZP,3,Medium-High Spenders
4702-IOQDC,3,Medium-High Spenders
9489-JMTTN,1,High Spenders
0575-CUQOV,1,High Spenders
0967-BMLBD,0,Low Spenders
6178-KFNHS,3,Medium-High Spenders
2830-LEWOA,1,High Spenders
5006-MXVRN,2,Medium-Low Spenders
1264-BYWMS,1,High Spenders
9658-WYUFB,3,Medium-High Spenders
8327-WKMIE,2,Medium-Low Spenders
6917-FIJHC,2,Medium-Low Spenders
5329-KRDTM,1,High Spenders
7797-EJMDP,3,Medium-High Spenders
3530-VWVGU,0,Low Spenders
2013-SGDXK,3,Medium-High Spenders
6368-NWMCE,3,Medium-High Spenders
3633-CDBUW,3,Medium-High Spenders
0707-HOVVN,1,High Spenders
8580-QVLOC,1,High Spenders
3956-MGXOG,3,Medium-High Spenders
9274-UARKJ,3,Medium-High Spenders
4077-HWUYD,1,High Spenders
2012-NWRPA,3,Medium-High Spenders
8808-ELEHO,3,Medium-High Spenders
0103-CSITQ,1,High Spenders
3506-LCJDC,0,Low Spenders
8671-KKKOS,2,Medium-Low Spenders
7305-ZWMAJ,0,Low Spenders
9518-XXBXE,3,Medium-High Spenders
3934-HXCFZ,3,Medium-High Spenders
6578-KRMAW,3,Medium-High Spenders
4860-IJUDE,3,Medium-High Spenders
7666-WKRON,3,Medium-High Spenders
9688-YGXVR,1,High Spenders
0423-UDIJQ,0,Low Spenders
1945-XISKS,2,Medium-Low Spenders
4910-AQFFX,3,Medium-High Spenders
2154-KVJFF,3,Medium-High Spenders
5360-LJCNJ,1,High Spenders
2607-FBDFF,0,Low Spenders
9647-ERGBE,3,Medium-High Spenders
3428-XZMAZ,3,Medium-High Spenders
1100-DDVRV,0,Low Spenders
0378-TOVMS,3,Medium-High Spenders
4355-HBJHH,1,High Spenders
6728-WYQBC,0,Low Spenders
9058-CBREO,0,Low Spenders
9029-FEGVJ,3,Medium-High Spenders
7216-KAOID,2,Medium-Low Spenders
0318-QUUOB,3,Medium-High Spenders
6145-NNPNO,0,Low Spenders
5520-FVEWJ,3,Medium-High Spenders
5339-TJFEK,1,High Spenders
5572-ZDXHY,3,Medium-High Spenders
2074-GUHPQ,3,Medium-High Spenders
4625-XMOYM,2,Medium-Low Spenders
5827-MWCZK,1,High Spenders
1385-TQOZW,0,Low Spenders
5914-XRFQB,1,High Spenders
4329-YPDDQ,3,Medium-High Spenders
4804-NCPET,0,Low Spenders
3750-CKVKH,3,Medium-High Spenders
5944-UGLLK,2,Medium-Low Spenders
8063-GBATB,3,Medium-High Spenders
7787-BNTZM,0,Low Spenders
2252-ISRNH,3,Medium-High Spenders
9415-TPKRV,0,Low Spenders
5322-TEUJK,1,High Spenders
4547-KQRTM,3,Medium-High Spenders
4877-EVATK,0,Low Spenders
1866-DIOQZ,1,High Spenders
8375-KVTHK,1,High Spenders
2697-NQBPF,1,High Spenders
3709-OIJEA,3,Medium-High Spenders
7639-SUPCW,0,Low Spenders
1386-ZIKUV,0,Low Spenders
0599-XNYDO,3,Medium-High Spenders
6377-WHAOX,1,High Spenders
6855-VLGOS,2,Medium-Low Spenders
8999-XXGNS,1,High Spenders
8746-OQQRW,0,Low Spenders
3181-MIZBN,0,Low Spenders
0471-ARVMX,1,High Spenders
7766-CLTIC,3,Medium-High Spenders
5650-YLIBA,3,Medium-High Spenders
0825-CPPQH,2,Medium-Low Spenders
9084-OAYKL,2,Medium-Low Spenders
6122-LJADA,1,High Spenders
2400-XIWIO,1,High Spenders
7524-VRLPL,1,High Spenders
1069-XAIEM,3,Medium-High Spenders
7569-NMZYQ,1,High Spenders
5201-USSQZ,3,Medium-High Spenders
2105-PHWON,3,Medium-High Spenders
1494-EJZDW,0,Low Spenders
4884-TVUQF,1,High Spenders
8003-EWNDZ,0,Low Spenders
1897-RCFUM,2,Medium-Low Spenders
9256-JTBNZ,0,Low Spenders
4658-HCOHW,3,Medium-High Spenders
2211-RMNHO,1,High Spenders
2432-TFSMK,3,Medium-High Spenders
3440-JPSCL,3,Medium-High Spenders
4929-ROART,3,Medium-High Spenders
1834-ABKHQ,2,Medium-Low Spenders
1741-WTPON,1,High Spenders
3932-IJWDZ,1,High Spenders
1240-HCBOH,2,Medium-Low Spenders
3594-KADLU,0,Low Spenders
8065-BVEPF,1,High Spenders
3796-ENZGF,1,High Spenders
1734-ZMNTZ,0,Low Spenders
2853-CWQFQ,0,Low Spenders
0813-TAXXS,1,High Spenders
2519-TWKFS,3,Medium-High Spenders
2889-FPWRM,1,High Spenders
0626-QXNGV,2,Medium-Low Spenders
6723-CEGQI,2,Medium-Low Spenders
6987-XQSJT,1,High Spenders
4732-RRJZC,0,Low Spenders
9499-XPZXM,1,High Spenders
4338-EYCER,3,Medium-High Spenders
3007-FDPEA,0,Low Spenders
6350-XFYGW,3,Medium-High Spenders
4290-BSXUX,3,Medium-High Spenders
8513-OLYGY,1,High Spenders
0311-QYWSS,0,Low Spenders
8705-DWKTI,1,High Spenders
8755-IWJHN,1,High Spenders
0325-XBFAC,3,Medium-High Spenders
4480-QQRHC,3,Medium-High Spenders
0929-PECLO,1,High Spenders
3680-CTHUH,1,High Spenders
1202-KKGFU,0,Low Spenders
6112-KTHFQ,0,Low Spenders
1852-XEMDW,3,Medium-High Spenders
2462-XIIJB,3,Medium-High Spenders
4760-XOHVN,0,Low Spenders
1820-DJFPH,2,Medium-Low Spenders
9426-SXNHE,0,Low Spenders
9068-FHQHD,2,Medium-Low Spenders
1269-FOYWN,2,Medium-Low Spenders
9470-YFUYI,1,High Spenders
7817-BOQPW,3,Medium-High Spenders
7402-EYFXX,3,Medium-High Spenders
1853-UDXBW,3,Medium-High Spenders
9895-VFOXH,0,Low Spenders
5458-CQJTA,1,High Spenders
1230-QAJDW,3,Medium-High Spenders
5701-ZIKJE,0,Low Spenders
5219-YIPTK,3,Medium-High Spenders
5032-MIYKT,3,Medium-High Spenders
7396-VJUZB,0,Low Spenders
9717-QEBGU,3,Medium-High Spenders
5172-RKOCB,1,High Spenders
6509-TSGWN,2,Medium-Low Spenders
3540-RZJYU,3,Medium-High Spenders
3178-CIFOT,0,Low Spenders
2091-MJTFX,2,Medium-Low Spenders
4530-NDRKU,2,Medium-Low Spenders
5985-TBABQ,3,Medium-High Spenders
9800-ONTFE,3,Medium-High Spenders
6743-HHQPF,2,Medium-Low Spenders
8455-HIRAQ,0,Low Spenders
6616-AALSR,1,High Spenders
0883-EIBTI,0,Low Spenders
9415-ZNBSX,1,High Spenders
4018-KJYUY,0,Low Spenders
0722-TROQR,3,Medium-High Spenders
7571-YXDAD,3,Medium-High Spenders
3884-UEBXB,2,Medium-Low Spenders
8780-RSYYU,0,Low Spenders
5537-UXXVS,0,Low Spenders
1791-PQHBB,3,Medium-High Spenders
8701-DGLVH,2,Medium-Low Spenders
8741-LQOBK,2,Medium-Low Spenders
3393-FMZPV,3,Medium-High Spenders
8082-GHXOP,0,Low Spenders
6402-ZFPPI,3,Medium-High Spenders
0980-FEXWF,0,Low Spenders
7486-KSRVI,1,High Spenders
3011-WQKSZ,0,Low Spenders
8443-WVPSS,3,Medium-High Spenders
3006-XIMLN,3,Medium-High Spenders
8218-FFJDS,1,High Spenders
1986-PHGZF,3,Medium-High Spenders
9965-YOKZB,3,Medium-High Spenders
0504-HHAPI,3,Medium-High Spenders
9360-OMDZZ,3,Medium-High Spenders
6305-YLBMM,1,High Spenders
0345-XMMUG,1,High Spenders
8024-XNAFQ,1,High Spenders
3647-GMGDH,3,Medium-High Spenders
2988-GBIVW,1,High Spenders
2832-SCUCO,0,Low Spenders
7036-ZZKBD,3,Medium-High Spenders
3791-LGQCY,1,High Spenders
0265-PSUAE,3,Medium-High Spenders
0463-TXOAK,2,Medium-Low Spenders
0594-UFTUL,0,Low Spenders
9509-MPYOD,2,Medium-Low Spenders
9128-CPXKI,1,High Spenders
0129-KPTWJ,1,High Spenders
8166-ZZTFS,1,High Spenders
5855-EIBDE,1,High Spenders
5365-LLFYV,0,Low Spenders
5956-YHHRX,3,Medium-High Spenders
6008-NAIXK,2,Medium-Low Spenders
2956-GGUCQ,3,Medium-High Spenders
1928-BXYIV,3,Medium-High Spenders
5760-FXFVO,3,Medium-High Spenders
6595-COKXZ,0,Low Spenders
0961-ZWLVI,1,High Spenders
5181-OABFK,2,Medium-Low Spenders
4007-NHVHI,1,High Spenders
7816-VGHTO,0,Low Spenders
5871-DGTXZ,0,Low Spenders
7550-WIQVA,1,High Spenders
7544-ZVIKX,1,High Spenders
0016-QLJIS,1,High Spenders
7508-DQAKK,1,High Spenders
5176-OLSKT,1,High Spenders
9356-AXGMP,1,High Spenders
3556-BVQGL,0,Low Spenders
0362-ZBZWJ,3,Medium-High Spenders
8979-CAMGB,1,High Spenders
4211-MMAZN,0,Low Spenders
7581-EBBOU,1,High Spenders
4274-OWWYO,3,Medium-High Spenders
5073-RZGBK,1,High Spenders
1541-ETJZO,3,Medium-High Spenders
2192-CKRLV,2,Medium-Low Spenders
3154-HMWUU,2,Medium-Low Spenders
6119-SPUDB,2,Medium-Low Spenders
6522-OIQSX,2,Medium-Low Spenders
7813-ZGGAW,3,Medium-High Spenders
8748-HFWBO,0,Low Spenders
1052-QJIBV,2,Medium-Low Spenders
1319-YLZJG,3,Medium-High Spenders
4106-HADHQ,3,Medium-High Spenders
0723-FDLAY,1,High Spenders
3050-RLLXC,1,High Spenders
9298-WGMRW,1,High Spenders
2369-UAPKZ,3,Medium-High Spenders
3088-LHEFH,3,Medium-High Spenders
2778-OCLGR,0,Low Spenders
6583-KQJLK,3,Medium-High Spenders
8544-JNBOX,2,Medium-Low Spenders
6681-ZSEXG,2,Medium-Low Spenders
6139-ZZRBQ,2,Medium-Low Spenders
6116-RFVHN,3,Medium-High Spenders
0637-KVDLV,3,Medium-High Spenders
8884-FEEWR,2,Medium-Low Spenders
3125-RAHBV,0,Low Spenders
6633-MPWBS,0,Low Spenders
0373-AIVNJ,0,Low Spenders
8785-EPNCG,0,Low Spenders
1682-VCOIO,0,Low Spenders
5729-KLZAR,3,Medium-High Spenders
2072-ZVJJX,2,Medium-Low Spenders
8849-AYPTR,3,Medium-High Spenders
9518-IMLHK,3,Medium-High Spenders
1582-RAFML,0,Low Spenders
3646-ITDGM,2,Medium-Low Spenders
8740-CRYFY,3,Medium-High Spenders
3569-VLDHH,1,High Spenders
8224-KDLKN,2,Medium-Low Spenders
7594-LZNWR,3,Medium-High Spenders
4001-TSBTV,1,High Spenders
2962-XPMCQ,0,Low Spenders
8727-XDPUD,2,Medium-Low Spenders
1043-UXOVO,1,High Spenders
1064-FBXNK,0,Low Spenders
3996-ZNWYK,2,Medium-Low Spenders
2878-DHMIN,2,Medium-Low Spenders
7762-ONLJY,0,Low Spenders
1678-FYZOW,3,Medium-High Spenders
5795-BKOYE,1,High Spenders
8627-EHGIP,2,Medium-Low Spenders
7402-PWYJJ,1,High Spenders
5480-TBGPH,3,Medium-High Spenders
0018-NYROU,3,Medium-High Spenders
7501-VTYLJ,0,Low Spenders
7608-RGIRO,2,Medium-Low Spenders
0480-BIXDE,3,Medium-High Spenders
5895-QSXOD,3,Medium-High Spenders
9814-AOUDH,2,Medium-Low Spenders
6175-IRFIT,3,Medium-High Spenders
8760-ZRHKE,1,High Spenders
1622-HSHSF,0,Low Spenders
8854-CCVSQ,3,Medium-High Spenders
6749-UTDVX,1,High Spenders
5542-DHSXL,0,Low Spenders
9102-OXKFY,2,Medium-Low Spenders
0511-JTEOY,3,Medium-High Spenders
5216-WASFJ,3,Medium-High Spenders
7808-DVWEP,0,Low Spenders
7067-KSAZT,1,High Spenders
2284-VFLKH,1,High Spenders
0366-NQSHS,0,Low Spenders
6532-YLWSI,2,Medium-Low Spenders
3807-BPOMJ,1,High Spenders
3892-NXAZG,1,High Spenders
4948-WBBKL,3,Medium-High Spenders
4182-BGSIQ,0,Low Spenders
9300-AGZNL,3,Medium-High Spenders
0988-AADSA,1,High Spenders
9972-NKTFD,3,Medium-High Spenders
3717-LNXKW,1,High Spenders
5734-EJKXG,1,High Spenders
2207-RYYRL,2,Medium-Low Spenders
6729-FZWSY,2,Medium-Low Spenders
9695-IDRZR,1,High Spenders
8144-DGHXP,1,High Spenders
7814-LEEVE,0,Low Spenders
1112-CUNAO,3,Medium-High Spenders
5175-AOBHI,0,Low Spenders
5174-RNGBH,3,Medium-High Spenders
8631-WUXGY,1,High Spenders
7270-BDIOA,3,Medium-High Spenders
9565-JSNFM,3,Medium-High Spenders
5906-DVAPM,1,High Spenders
6654-QGBZZ,0,Low Spenders
8348-JLBUG,1,High Spenders
0607-DAAHE,2,Medium-Low Spenders
5641-DMBFJ,1,High Spenders
9200-NLNPD,2,Medium-Low Spenders
2664-XJZNO,1,High Spenders
9732-KPKBW,0,Low Spenders
3339-EAQNV,1,High Spenders
0921-OHLVP,3,Medium-High Spenders
3389-YGYAI,3,Medium-High Spenders
9560-ARGQJ,3,Medium-High Spenders
8350-NYMVI,2,Medium-Low Spenders
1600-DILPE,0,Low Spenders
0536-ESJEP,1,High Spenders
4654-GGUII,0,Low Spenders
6478-HRRCZ,3,Medium-High Spenders
8510-BBWMU,2,Medium-Low Spenders
6857-TKDJV,2,Medium-Low Spenders
2360-RDGRO,1,High Spenders
0584-BJQGZ,3,Medium-High Spenders
5134-IKDAY,3,Medium-High Spenders
1360-XFJMR,1,High Spenders
3070-DVEYC,3,Medium-High Spenders
